id,student_name,grade,section,teacher,assessment,student_group,domain,skill,rating,student_score_id
4359,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Purpose & Organization,Conclusion,Partial,700364
4360,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Purpose & Organization,Transitions,Missing,700364
4361,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Evidence & Elaboration,Focus,Weak,700364
4362,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Evidence & Elaboration,Dev of Support,Missing,700364
4363,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Evidence & Elaboration,Word Choice,Weak,700364
4364,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Language Usage & Conventions,Capitalization,Insufficient,700364
4365,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Language Usage & Conventions,Punctuation,Missing,700364
4366,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Language Usage & Conventions,Spelling,Insufficient,700364
4367,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Language Usage & Conventions,Usage,Weak,700364
4368,"King, Dana",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,Intervention,Language Usage & Conventions,Sentence Formation,Insufficient,700364
4369,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Purpose & Organization,Introduction,Sufficient,700365
4370,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Purpose & Organization,Progression,Weak,700365
4371,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Purpose & Organization,Conclusion,Partial,700365
4372,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Purpose & Organization,Transitions,Weak,700365
4373,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Evidence & Elaboration,Focus,Insufficient,700365
4374,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Evidence & Elaboration,Dev of Support,Weak,700365
4375,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Evidence & Elaboration,Word Choice,Weak,700365
4376,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Language Usage & Conventions,Capitalization,Weak,700365
4377,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Language Usage & Conventions,Punctuation,Weak,700365
4378,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Language Usage & Conventions,Spelling,Insufficient,700365
4379,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Language Usage & Conventions,Usage,Weak,700365
4380,"King, Dana",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,Intervention,Language Usage & Conventions,Sentence Formation,Partial,700365
4381,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Purpose & Organization,Introduction,Weak,700366
4382,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Purpose & Organization,Progression,Partial,700366
4383,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Purpose & Organization,Conclusion,Insufficient,700366
4384,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Purpose & Organization,Transitions,Weak,700366
4385,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Evidence & Elaboration,Focus,Weak,700366
4386,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Evidence & Elaboration,Dev of Support,Sufficient,700366
4387,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Evidence & Elaboration,Word Choice,Weak,700366
4388,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Language Usage & Conventions,Capitalization,Weak,700366
4389,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Language Usage & Conventions,Punctuation,Insufficient,700366
4390,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Language Usage & Conventions,Spelling,Missing,700366
4391,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Language Usage & Conventions,Usage,Weak,700366
4392,"King, Dana",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,Intervention,Language Usage & Conventions,Sentence Formation,Weak,700366
4393,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Introduction,Partial,700367
4394,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Progression,Insufficient,700367
4395,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Conclusion,Missing,700367
4396,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Transitions,Weak,700367
4397,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Focus,Missing,700367
4398,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Dev of Support,Insufficient,700367
4399,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Word Choice,Weak,700367
4400,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Capitalization,Weak,700367
4401,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Punctuation,Weak,700367
4402,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Spelling,Missing,700367
4403,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Usage,Missing,700367
4404,"Boateng, Camila",5,A,David Brown,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Sentence Formation,Weak,700367
4405,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Introduction,Weak,700368
4406,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Progression,Partial,700368
4407,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Conclusion,Weak,700368
4408,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Transitions,Insufficient,700368
4409,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Focus,Insufficient,700368
4410,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Dev of Support,Insufficient,700368
4411,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Word Choice,Insufficient,700368
4412,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Capitalization,Insufficient,700368
4413,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Punctuation,Weak,700368
4414,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Spelling,Weak,700368
4415,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Usage,Missing,700368
4416,"Boateng, Camila",5,A,David Brown,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Sentence Formation,Insufficient,700368
4417,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Introduction,Sufficient,700369
4418,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Progression,Missing,700369
4419,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Conclusion,Missing,700369
4420,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Purpose & Organization,Transitions,Sufficient,700369
4421,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Focus,Strong,700369
4422,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Dev of Support,Sufficient,700369
4423,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Evidence & Elaboration,Word Choice,Weak,700369
4424,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Capitalization,Sufficient,700369
4425,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Punctuation,Missing,700369
4426,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Spelling,Insufficient,700369
4427,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Usage,Partial,700369
4428,"Boateng, Camila",5,A,David Brown,Mar-9 GA Extended Writing Task - Athletic Ability,English Learner,Language Usage & Conventions,Sentence Formation,Weak,700369
4429,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Missing,700370
4430,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Missing,700370
4431,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Missing,700370
4432,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Missing,700370
4433,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Missing,700370
4434,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Missing,700370
4435,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Missing,700370
4436,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Missing,700370
4437,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Missing,700370
4438,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Missing,700370
4439,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Missing,700370
4440,"Carter, Noah",5,B,Lisa Martinez,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Missing,700370
4441,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Missing,700371
4442,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Missing,700371
4443,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Missing,700371
4444,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Missing,700371
4445,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Missing,700371
4446,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Missing,700371
4447,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Missing,700371
4448,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Missing,700371
4449,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Missing,700371
4450,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Missing,700371
4451,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Missing,700371
4452,"Carter, Noah",5,B,Lisa Martinez,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Missing,700371
4453,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Weak,700372
4454,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Sufficient,700372
4455,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Weak,700372
4456,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Partial,700372
4457,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Sufficient,700372
4458,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Sufficient,700372
4459,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Strong,700372
4460,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Strong,700372
4461,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Partial,700372
4462,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Sufficient,700372
4463,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Strong,700372
4464,"Carter, Noah",5,B,Lisa Martinez,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Sufficient,700372
4465,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Introduction,Weak,700373
4466,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Progression,Insufficient,700373
4467,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Conclusion,Insufficient,700373
4468,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Purpose & Organization,Transitions,Insufficient,700373
4469,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Focus,Weak,700373
4470,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Dev of Support,Missing,700373
4471,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Evidence & Elaboration,Word Choice,Missing,700373
4472,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Capitalization,Missing,700373
4473,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Punctuation,Partial,700373
4474,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Spelling,Insufficient,700373
4475,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Usage,Insufficient,700373
4476,"Tolbert, Chase",4,A,Jasmine Ramey,Oct-4 Fall Baseline - My Favorite Place,English Learner,Language Usage & Conventions,Sentence Formation,Partial,700373
4477,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Introduction,Weak,700374
4478,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Progression,Weak,700374
4479,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Conclusion,Partial,700374
4480,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Purpose & Organization,Transitions,Missing,700374
4481,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Focus,Sufficient,700374
4482,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Dev of Support,Missing,700374
4483,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Evidence & Elaboration,Word Choice,Weak,700374
4484,"Tolbert, Chase",4,A,Jasmine Ramey,Jan-12 Winter Benchmark - Community Heroes,English Learner,Language Usage & Conventions,Capitalization,Missing,700374
